Feature,Value
bq15_4,0.002453646683661556
bq26_3_2.0,0.0024440633292291897
bq26_1_2.0,0.002429877213524489
bq1_8,0.002376090089570621
bq26_1a,0.0023653034791840735
bq1_17,0.00234001592732956
bq23_5.0,0.002338681913737047
bq25,0.00232781845374615
bq1_19,0.00231566555300647
bq22_3.0,0.0022846183698499046
bq1_6,0.002264603361706381
엑셀_0,0.0022546804451462326
자동화_1,0.00221934453026047
bq26_2_1.0,0.002215615523580859
변화_1,0.002132610031701315
bq17_2,0.002079876348574781
bq26_4_3.0,0.0020652135570071364
bq1_7,0.0020293295100139784
bq1_16,0.002027315745375089
bq41_3,0.0019943487509899616
bq1_15,0.001918766512689645
bq15_2,0.001858124266306347
bq22_2.0,0.0018345234432053197
bq1_11,0.001757703302672379
bq26_2_2.0,0.0017390222289708928
bq38_1.0,0.0017111599082522016
bq2_5,0.001705728287011761
프로그램_1,0.001629271496905568
bq23_4.0,0.0016176182340443153
자격증_0,0.0015662415127898868
교육_1,0.0015411018477746344
PC_0,0.0015091323563118787
bq1_9,0.0014759594343297833
cq50_7,0.0014743989133695688
인구_0,0.001467401122877453
major_0,0.0014499710692737597
bef_job_없다,0.0014187930684520318
bq15_3,0.00141359239322554
bq26_3_3.0,0.0014109467185519195
cq50_8,0.0014086868444236921
bq2_3,0.0014079938534240681
able_job_없다,0.0013445055312081735
bq24_4,0.0013342138580957881
bq1_4,0.001304530328418073
bq38_1_2,0.001284366749521792
cq50_5,0.0012487295872841636
경기_1,0.0012263811325517648
cq50_6,0.0011564214243954957
포토샵_1,0.001148557275167651
bq1_14,0.0010749328035610975
시스템_0,0.0010539136812327413
bq1_1,0.0010441168064314768
bq38_2_6,0.0010351373391479161
major_경영학,0.0010104935105295862
bef_job_학생,0.0009706129887820978
기계_0,0.0009667468554463949
bq23_3.0,0.0009609350257853849
기술_1,0.0009591451377876639
major_인문계,0.000951061771299242
bq26_1_3.0,0.0009496619786781182
bq38_2_5,0.0009292812021624247
sim_job_선생님,0.0009274719827808462
bq26_2_3.0,0.0009180135969283456
bq38_1_4,0.0008627742735527195
한글_1,0.0008621976835150757
전기기사_0,0.0008503118863617697
bq1_2,0.0007988402924356581
의사면허증_0,0.0007972762010203515
major_기계,0.0007970847653437853
bq1_5,0.0007929988518004668
개발_1,0.0007740353421068994
가위_1,0.0007678395145408074
마이크_1,0.0007591222322629633
캐드_0,0.0007379786748666607
훈련_0,0.0007375435264374413
파워포인트_0,0.0007254901734161527
bq2_6,0.0007153146348586768
bq24_3,0.0007056302655898713
노트북_1,0.000699864636001856
토목기사_0,0.0006904980007730032
워드_0,0.0006889002940529315
bq23_2.0,0.0006774305325675433
major_기계공학,0.0006695123004397619
major_전자공학,0.0006582436539512501
major_법학,0.0006576910949639456
sim_job_기사,0.0006540930403525738
major_문,0.0006535800596521408
침체_0,0.0006507009088500252
실무교육_0,0.0006463242188760249
major_간호학,0.0006451523265188807
major_문과,0.0006443508940594624
드라이버_0,0.0006437084874904451
기계화_0,0.0006211010006780123
bef_job_회사원,0.0005962263857772143
CAD_0,0.0005831568807587814
공구_1,0.0005829720718470794
건설_0,0.0005826641928702415
major_경제학,0.0005826222770122673
전문의_0,0.0005823182471610652
major_임상병리학,0.0005672110689673642
기능사_0,0.0005669444368130434
major_건축공학,0.0005631454463431157
안전교육_1,0.000560615122590667
망치_0,0.0005474763509128077
필기도구_1,0.0005434765696519144
절단기_1,0.0005379089771269222
major_토목공학,0.0005358508373332426
시장_1,0.000532026077920565
학생_1,0.0005311261219265705
인터넷_1,0.0005274633097999047
해당없음_1,0.0005246649638560761
자동차_0,0.0005191773109550447
ERP_0,0.0005134638031757696
major_전기,0.0005122974454108903
현상_1,0.0005073249143050251
major_한의학,0.0005006534930636125
major_의학,0.0005004949423857779
bq1_20,0.0004959778977391725
업체_0,0.00048799442417034046
major_행정학,0.00048781914998077624
안전_1,0.0004860879267863189
major_컴퓨터공학,0.0004849180859014022
전산_1,0.00046960718723038265
현미경_1,0.0004642897507805892
bq1_12,0.0004620441132462346
무전기_0,0.0004617242015128233
재봉틀_1,0.00045795776295731136
major_환경공학,0.0004573225945219537
직무교육_0,0.0004515643307717438
드릴_1,0.00044872562148932
건축기사_0,0.00044773436268913044
장갑_0,0.00043780141227338815
고객_1,0.00043666276480001145
서비스_0,0.0004311180129453118
일러스트_1,0.000426592848768605
인공_1,0.0004168838230372466
지능_1,0.0004129102604142492
운전면허증_1,0.0004128765578798861
보험_0,0.0004104401910417252
인원_1,0.00041026902321033166
스패너_1,0.00040855127080583175
디자인_0,0.00040512628625190067
major_원자력공학,0.0004038007848487794
도마_1,0.000402679949962284
온라인_0,0.0004011847626139514
사업_1,0.00039530362690472464
더존_0,0.00039489254395686586
major_사회복지학,0.0003915693761048825
대본_1,0.00038982617346030256
정보처리기사_0,0.00038880886909055883
문화_0,0.00038683500170452
major_체육학,0.0003843634727578228
산업기사_1,0.00038206395952390757
연구_1,0.00038140443292627
사회복지사_0,0.00038036071376825413
오토캐드_0,0.0003799714812309559
지식_0,0.0003791852900354351
기업_0,0.00037845156644595354
major_전기공학,0.0003760671388010248
장비_1,0.00036592659193418524
major_물리치료학,0.00036438894398310815
sim_job_연구원,0.00036421993926122987
major_교육학,0.0003630595484674321
전기_0,0.0003622741278773929
major_전자,0.0003593949015936327
분석_1,0.0003542468059161036
sim_job_캐셔,0.0003498167210892505
bq38_2_1,0.00034542691786944237
수첩_1,0.0003453356042300538
major_심리학,0.0003449119487986719
직종_0,0.0003426358067989362
major_약학,0.00034258189134238424
able_job_모름,0.00033955713028964674
bef_job_주부,0.0003394856957896212
청진기_0,0.00033715252228297936
major_이,0.00033656527576011764
오피스_0,0.00033618102058305177
sim_job_가이드,0.00033577921027140475
생산_0,0.00033488485406480556
major_물리학,0.0003346667745873091
복지_1,0.0003316993643136715
major_공고,0.0003296522574746859
줄자_0,0.0003259433870837182
major_유아교육,0.0003251674327835675
sim_job_이발사,0.0003244684997046625
사내_0,0.000323786738728736
축소_0,0.00032064162319622876
major_인문,0.00031915839850961815
관리_0,0.0003165302565715301
major_화학공학,0.0003151282297079708
정책_0,0.0003116380650656415
면허증_1,0.00031110181364792816
전산프로그램_1,0.0003087341335894229
major_섬유공학,0.0003081178349103513
카메라_1,0.00030669531259558484
방송_1,0.00030561585679778416
고령화_0,0.0003054830751315971
major_사회학,0.0003049347167277662
bef_job_선장,0.00030488738083358016
제품_0,0.0003029015702377911
변동_1,0.00030277666424168687
볼펜_0,0.00029574511291494897
빅데이터_0,0.0002939364187509316
부족_1,0.00029266576026640653
프로그래밍_0,0.0002902681065710326
bef_job_교사,0.0002874070292637274
2급_0,0.00028718174965767997
공급_1,0.000286246369911403
작업_0,0.000284542765783041
시설_1,0.0002828420107157128
설비_0,0.0002811770775822787
감축_0,0.000279554969957017
major_치기공학,0.00027874114458610453
major_국어국문학,0.0002765599208905576
bef_job_항해사,0.00027289465956710474
불황_0,0.0002726392574563593
able_job_변호사,0.000272489195541653
major_실업계,0.00027233785823517004
bef_job_판매업,0.00027203634162422947
기피_1,0.0002718451735209786
포화상태_0,0.0002704869693870073
설계_1,0.0002699007511954106
에너지_1,0.00026954961697509
sim_job_버스 기사,0.00026677273711412747
전문_1,0.00026423789027489684
sim_job_디자이너,0.0002614604389728276
수가_1,0.0002608376513135787
major_상과,0.00025737962075427916
지속_0,0.00025668844389661525
bef_job_자영업,0.00025494029511884353
건강_0,0.0002537596476423419
판매_1,0.00025204292412632414
여가_1,0.00025153384240353004
MS오피스_1,0.00024779585043535336
major_건축학,0.0002456684048973729
major_상고,0.00024216558641410743
건물_1,0.00024072654468117307
major_이과,0.00023970928560482942
major_영어영문학,0.00023912677118730817
가능성_1,0.00023643710393033988
major_정보통신,0.00023492443674256533
major_성악,0.00023187660576388876
각종_1,0.0002307092245014287
화로_1,0.00022960042310308517
able_job_교수,0.00022958472452756733
major_경영,0.0002294395056952611
MS_0,0.0002289759081220216
자체_1,0.00022817100219715483
major_기계과,0.00022738395220693255
bef_job_간호사,0.00022556067580081725
기사_0,0.0002252798046771752
major_사학,0.00022503514847216087
sim_job_물리치료사,0.00022497869138062975
major_식품영양학,0.00022404598657448354
major_사회복지,0.00022389148416629512
major_무역학,0.0002228042272259813
정부_1,0.00022070687794619083
작성_0,0.00021816744116264278
major_산림공학,0.00021810293328226857
major_보건행정학,0.0002163625738657561
bef_job_유치원교사,0.00021516051558329822
major_무용학,0.00021499453065617236
의료_0,0.0002114558566075698
처리_1,0.00021015001711927338
major_수학,0.00020994729078020188
major_화학,0.0002090335557500026
예술_0,0.00020787636953187048
회사_0,0.00020764791602965674
able_job_자영업,0.0002073674086490869
bq38_2_7,0.00020635367843935287
방법_0,0.00020593377332162285
major_건축,0.00020370691042107005
bef_job_사무직,0.00020346282059319464
건축_0,0.00020010591192087696
major_산업디자인,0.0002000612989727369
향상_0,0.00019952610550312295
경제_0,0.0001992364086316907
major_조경학,0.00019908655713532733
현장_0,0.00019903568737958868
major_회계학,0.00019766604761717001
생활_0,0.00019503157876893515
sim_job_제재 연구원,0.000193745533510597
sim_job_택시 기사,0.0001911821479123298
major_경영학과,0.00018993799318480512
major_시각디자인,0.00018585784371276883
노인_1,0.00018576341197782686
major_임상심리학,0.00018399388582417679
major_안경광학,0.00018344391858876038
등등_0,0.0001817584384304508
major_통계학,0.00018040991093763018
major_문헌정보학,0.000180347938574551
major_지질학,0.0001790895913066601
bef_job_무응답,0.00017906804957699076
major_해양학,0.0001786842224641006
major_유아교육학,0.0001744207213149493
활성화_1,0.000171037206983974
sim_job_택배 기사,0.00016944717077812393
major_기계설비학,0.00016888192046707353
수입_1,0.00016859278903381627
able_job_법무사,0.00016707110331434498
bef_job_연구원,0.00016681782420325852
major_방사선,0.0001637487459711815
major_토목,0.00016214991569701376
기기_0,0.00016015897339011608
major_산업공학,0.00015918510855792835
제작_1,0.00015766106214855642
sim_job_농부,0.00015765314517107446
major_한약학,0.0001572148936959773
major_기계학,0.00015692790090976165
major_식품공학,0.00015677005474896803
major_에너지공학,0.00015461783726687252
bef_job_서비스업,0.00015383382927701582
sim_job_사장,0.0001536869831665929
sim_job_은행원,0.00015122047628094825
bef_job_사회복지사,0.00015111797199758936
major_초등교육,0.00015035817703351902
major_방사선학,0.00014906510192351174
sim_job_개발자,0.00014836427237747808
major_철학과,0.0001481339411822902
able_job_개인과외,0.00014492391821798015
major_청각학,0.0001448702249625221
major_항해학,0.00014456760346517097
sim_job_슈퍼바이저,0.00014320911517447393
bef_job_공무원,0.00014232236802750597
major_재료공학,0.0001415798409583711
sim_job_의사 선생님,0.0001396579662985646
major_치위생학,0.00013937274437605734
major_관광,0.00013779342081062483
sim_job_기관사,0.00013611217449399296
major_여상,0.00013129024142591536
bq24_6,0.0001304236054747693
major_전자공학과,0.0001292937535103374
able_job_속기사 학원강사,0.0001284919418469392
major_정보통신공학,0.00012832004766758358
major_수학과,0.00012683179159829217
major_응급구조학,0.00012608399791443845
able_job_판매직,0.0001260135772878751
major_응급구조,0.00012491369103713953
major_상업고등학교,0.00012485105594857887
bef_job_동일,0.00012427975284657412
요구_0,0.00012392817074694903
sim_job_주방,0.00012215141328673058
major_교통공학,0.00012111391861514676
major_도시공학,0.00012020359463805988
sim_job_해설,0.00011911046475698106
major_컴퓨터학,0.00011786771208775484
bef_job_판매직,0.00011752672463397778
major_특수교육학,0.00011713872654311917
major_수의학,0.0001167193331808741
sim_job_정비사,0.00011631392794672639
major_패션디자인,0.00011581647027326972
sim_job_가구 제조,0.00011416862262594232
bef_job_사무,0.0001141473789779613
major_생명공학,0.0001114794034458816
major_신문방송학,0.00011019498150236325
major_기계공학과,0.00011010954112547116
major_전산학,0.0001094434315812278
major_관광학,0.00010888568201905764
bef_job_생산직,0.00010863409018005699
able_job_상담사,0.00010846918749601227
bef_job_리서치 회사원,0.00010754829670394426
sim_job_작가,0.00010716033880137183
major_정보통신학,0.00010650418302624642
major_자동차,0.00010625977091176818
sim_job_프로그래머,0.00010530644272218942
major_상업,0.00010401413705336166
sim_job_가정부,0.00010397068044835963
major_고분자공학,0.00010233571312948846
able_job_연구원,0.00010181235565614704
bef_job_조리사,0.00010128972389282542
major_국악학과,0.00010109001443082353
sim_job_파티셰,0.00010100408485388196
major_특수교육,0.0001009443698266286
major_연극영화,0.00010028717024480902
bef_job_대학생,9.973675349051374e-05
sim_job_컨설턴트,9.870369261159594e-05
sim_job_공무원,9.84868353247714e-05
able_job_대학교수,9.762645420417094e-05
major_전기과,9.735892100303404e-05
major_전산,9.692077704493679e-05
bef_job_교수,9.619888017163323e-05
major_실용음악,9.510722624134572e-05
able_job_검사,9.508456794896605e-05
sim_job_염색,9.434963881949374e-05
sim_job_배관,9.372856997989514e-05
bef_job_변호사,9.355745208933577e-05
able_job_정비소,9.308976900830361e-05
major_경호학,9.13773495506248e-05
major_식품조리학,9.117829330232607e-05
sim_job_상담사,9.115166263994725e-05
major_방송영상학,8.948818368413864e-05
major_상,8.945587721219214e-05
major_디자인,8.919692875188126e-05
major_체육교육,8.913125120865266e-05
sim_job_중사,8.875885984962724e-05
major_미생물학,8.838724010319421e-05
major_영문학,8.83866925264062e-05
sim_job_전문 비서,8.735784686689894e-05
sim_job_해경,8.696012277180544e-05
major_의학과,8.629399058995292e-05
major_물리치료,8.521953023140311e-05
able_job_강사,8.451635628562439e-05
sim_job_도장,8.431349578031829e-05
major_해양공학,8.369987489758255e-05
sim_job_원장,8.351919671706284e-05
major_신소재공학,8.325331419773719e-05
sim_job_트럭 기사,8.317102300328238e-05
major_의예,8.199181287898005e-05
bef_job_군인,8.134636084209365e-05
bef_job_서비스직,8.117066050528053e-05
bef_job_학원강사,8.106546449545542e-05
sim_job_병사,8.041423854397231e-05
sim_job_의무 기록,7.991688427332645e-05
sim_job_목수,7.971435085723208e-05
major_관광경영학,7.950295933983416e-05
bef_job_사무원,7.942747673533286e-05
major_정보처리학,7.877367683224152e-05
sim_job_우체부,7.840504814851739e-05
sim_job_과장,7.833275406836398e-05
sim_job_리사,7.833084330875522e-05
able_job_사회복지사,7.768616691794179e-05
major_영어영문,7.727396429404184e-05
major_철학,7.661551878578953e-05
sim_job_갑판,7.600528497806192e-05
sim_job_엔지니어,7.567934355752366e-05
bef_job_디자이너,7.5655641895862e-05
sim_job_간호사,7.565176292164215e-05
major_간호,7.55506061982463e-05
major_공고졸업,7.458193483336275e-05
major_의상디자인,7.440171971957472e-05
major_경제학과,7.357516101211698e-05
major_전기전자,7.28942547791115e-05
sim_job_박사,7.252173193290673e-05
major_행정학과,7.211511288236322e-05
major_항공정비,7.194067251582812e-05
able_job_구두수선원,7.17865875959602e-05
sim_job_측량 기사,6.976310554022133e-05
major_영문,6.870845783376127e-05
able_job_재무설계사,6.820209702294366e-05
major_생물학,6.812720667150433e-05
major_영어교육학,6.75141539823732e-05
major_미술학,6.727302699458568e-05
major_경제,6.701601229644215e-05
bef_job_제조업,6.698766273890548e-05
major_공업계,6.63881854683368e-05
able_job_무응답,6.636664707818407e-05
major_인문학,6.621997164520417e-05
major_신문방송,6.606350835668277e-05
sim_job_검침원,6.603652762504237e-05
major_일본어,6.569339093276082e-05
sim_job_성형 외과의사,6.525268936440072e-05
bef_job_영업직,6.503669292674081e-05
bef_job_판매원,6.502026407837342e-05
major_문예창작,6.443770934017977e-05
sim_job_시설 작물 재배,6.432466004444506e-05
major_모델학,6.397232532593636e-05
major_치의학,6.356425068378953e-05
major_미술사학,6.35550754100243e-05
sim_job_원장 선생님,6.344209022256765e-05
bef_job_토목기사,6.228676165516493e-05
major_정치학,6.222944631680763e-05
major_미술사학과,6.214690071957268e-05
sim_job_구두,6.194286463553881e-05
able_job_웨딩플래너,6.133671497448208e-05
bef_job_용접공,6.101405743079492e-05
sim_job_인터넷 기사,6.073098576079037e-05
sim_job_세무 대리인,6.037386853459263e-05
sim_job_정비,5.996154291707957e-05
sim_job_판매원,5.8830732492082686e-05
sim_job_승무원,5.849137020596063e-05
bef_job_아나운서,5.831199404630734e-05
major_중국어,5.785522317274672e-05
sim_job_노가다,5.77635066986384e-05
major_조리학과,5.759051600251082e-05
major_토목학,5.734087297246938e-05
major_법학과,5.708912150249553e-05
major_안경공학,5.646509074760023e-05
major_항공교통학,5.600494815675212e-05
major_항공우주공학,5.5966005635428714e-05
major_공업고등학교,5.585082526063931e-05
able_job_보험대리점,5.56588051390509e-05
sim_job_메이크업 아티스트,5.564785163991562e-05
bef_job_호텔리어,5.561943162360658e-05
major_토목과,5.539769941920426e-05
major_신소재공학과,5.4857764416465565e-05
sim_job_요리사,5.4800776947420026e-05
major_미술,5.24573209216156e-05
major_피부미용,5.2427672047708456e-05
bef_job_농업,5.199880642241882e-05
able_job_방송인,5.1886540716332356e-05
sim_job_군수,5.1649200597291666e-05
bef_job_초등교사,5.135047632462293e-05
major_산업경영,5.1205456457987546e-05
sim_job_감독,5.110259844543116e-05
major_회계,5.098927398747293e-05
major_비서학,5.0943462686336696e-05
bef_job_기술,5.072144352003355e-05
bef_job_은행원,5.071204886880767e-05
major_컴퓨터,5.0508339252936444e-05
major_의상디자인학,5.0503429074855345e-05
major_보건관리학,4.994061915180388e-05
major_국문학,4.969260341753627e-05
major_상업여자고등학교,4.953746557450911e-05
able_job_학원강사,4.92965259652457e-05
able_job_세무사,4.9052591393637136e-05
able_job_아나운서,4.892634594653216e-05
bef_job_의류판매원,4.861061897741924e-05
major_멀티미디어,4.843758136850894e-05
bq23_6.0,4.838367908527979e-05
sim_job_모델,4.834812673304646e-05
major_작곡학과,4.822642238319412e-05
major_작업치료학,4.78535679989484e-05
major_전자계산학,4.7714953256991434e-05
major_식품생명공학,4.767553527695102e-05
major_수의,4.7511959967173576e-05
sim_job_증권 상담사,4.751038341859641e-05
major_중어중문학,4.739630830122539e-05
bef_job_선반공,4.73471243782902e-05
bef_job_연구보조원,4.724411223384676e-05
major_컴퓨터공학과,4.7149934751098884e-05
major_치위생,4.709384273882862e-05
major_국어국문,4.6977228620961796e-05
sim_job_구조대,4.6859932091477176e-05
bef_job_경리사무원,4.676638821516685e-05
sim_job_매니저,4.6724667644476585e-05
major_신문방송학과,4.629269861763087e-05
bef_job_대학시간강사,4.6140951345797044e-05
bef_job_영어교사,4.560049084537709e-05
sim_job_샷시,4.553645241663826e-05
major_경찰학,4.5210482197556734e-05
major_간호학과,4.5103963269972005e-05
major_해양학과,4.506055907379163e-05
able_job_자동차딜러,4.4188959727208584e-05
sim_job_간수,4.3819242422875646e-05
major_산업디자인학,4.3587027983626024e-05
major_통계,4.355492908463722e-05
bef_job_택시운전,4.34557236308157e-05
major_화학과,4.3086060724384546e-05
major_의예과,4.30840845726652e-05
major_행정,4.293787527569254e-05
major_음악학,4.269355733387423e-05
bef_job_농사,4.2670028284596856e-05
major_금속공학,4.2656871327660956e-05
able_job_상담교사,4.246332978180495e-05
major_무역학과,4.220818072449843e-05
major_전자과,4.210448812998838e-05
sim_job_교관,4.192906650202826e-05
sim_job_배달 기사,4.181967192552872e-05
major_역사,4.181067650997084e-05
major_미용,4.1737121486308376e-05
major_소방방재,4.125586211256614e-05
major_전자기계,4.1115343045166446e-05
major_전자계산,4.0880613316875336e-05
major_미용학,4.0654026205092005e-05
major_생명과학,4.064805228891369e-05
bef_job_의사,4.044931302591304e-05
major_교육공학,4.0360772344792295e-05
major_통계학과,4.027127854877575e-05
bef_job_무직,4.0253254440552783e-05
major_지휘과,3.9890723903064025e-05
able_job_직업상담사,3.988045278719552e-05
able_job_스타일리스트,3.982522134412709e-05
sim_job_이름,3.975168313614289e-05
major_화공,3.9488769399929976e-05
sim_job_프로듀서,3.9167827420243106e-05
major_마취통증의학,3.9090049503441494e-05
major_애니메이션,3.897405140665611e-05
major_의과,3.8882839323646966e-05
bef_job_중앙고속집배원(T&S합병),3.8812334341082035e-05
major_호텔경영,3.8635812282810376e-05
major_국어교육,3.8522823513973615e-05
sim_job_타워 크레인 설치 기사,3.850438020022773e-05
major_사회,3.843444528326374e-05
major_보건학,3.839434586702248e-05
bef_job_보험설계사,3.8253167526885276e-05
major_농생물학,3.818658486764504e-05
bef_job_재봉사,3.8136578811187004e-05
able_job_안전관리자,3.788091070870688e-05
major_정치외교,3.78701981378819e-05
bef_job_직업군인,3.774201904570382e-05
sim_job_작업 치료,3.7674175825021696e-05
sim_job_수리 기사,3.7540850202841224e-05
sim_job_상담 선생님,3.753826222139333e-05
major_화학공학과,3.7364208408863894e-05
major_언어치료,3.714700793995327e-05
major_호텔경영학,3.709154226134448e-05
major_인문고,3.7053096483704224e-05
sim_job_점원,3.6665546765641066e-05
major_독어독문학,3.6638252849294945e-05
sim_job_미싱,3.639871976095147e-05
bef_job_거절,3.623701149455473e-05
able_job_보험설계사,3.621880825628423e-05
sim_job_기장,3.604056252916997e-05
bef_job_은행사무원,3.574777616643873e-05
sim_job_리서치,3.563431906771316e-05
able_job_사진현상원,3.5499954052484204e-05
sim_job_사원,3.548437209778851e-05
major_컴퓨터과학,3.544135817538669e-05
major_의류학,3.5379330563401557e-05
bef_job_보육교사,3.524003734367787e-05
able_job_탐정,3.523308114450416e-05
major_항공기계,3.521694619106767e-05
sim_job_방사선사,3.51998263759161e-05
bef_job_미용사,3.514035775885849e-05
major_소방안전,3.500938348797701e-05
major_식품영양,3.492400203942752e-05
major_실업,3.4916278621918854e-05
major_무역,3.490773479577428e-05
sim_job_안경,3.489791491577498e-05
sim_job_진행자,3.483685512743453e-05
bef_job_대학조교,3.483472503784062e-05
major_정보처리,3.4733944919812e-05
major_토목환경공학,3.469707354142239e-05
sim_job_산부인과 의사,3.465215484633321e-05
bef_job_영양사,3.4519837099888585e-05
major_산업보건학,3.440603899146595e-05
sim_job_상담,3.43805059847209e-05
able_job_음식점운영,3.431983324164774e-05
major_국제통상학,3.399920947977922e-05
major_치의예,3.391848986330815e-05
major_실내디자인,3.3908559700390345e-05
sim_job_원장 의사 선생님,3.38978008832701e-05
major_금형학,3.3834119825770164e-05
sim_job_방문 판매원,3.376604714072179e-05
bef_job_건축기사,3.3693702200594984e-05
major_일반사회교육,3.3663432779227954e-05
major_한국음악,3.366177137086337e-05
able_job_창업,3.359178002049304e-05
sim_job_교사,3.358374494085223e-05
sim_job_치료,3.3486174865257146e-05
major_문예창작학,3.332303370516549e-05
sim_job_자산 관리사,3.316594302544029e-05
able_job_도로화물운송업,3.311782523771962e-05
major_MBA,3.301079293908585e-05
bef_job_대학원생,3.2990377505116625e-05
major_축산학,3.2959413011657054e-05
sim_job_배우,3.288098557069106e-05
major_국문,3.28142384841614e-05
major_기관,3.255915219162902e-05
bq22_4.0,3.221671529008579e-05
bef_job_단순노무직,3.212764461755092e-05
sim_job_장님,3.2046896790390176e-05
able_job_간호사,3.1761584345764244e-05
major_체육,3.16381188704841e-05
major_문헌정보,3.1575195114723994e-05
sim_job_선생님 교수,3.156085316288742e-05
sim_job_사육사,3.148156906746874e-05
major_소프트웨어,3.135906402329539e-05
bef_job_요리사,3.1306985628256225e-05
sim_job_전임 연구원,3.128370111751518e-05
bef_job_일반 간호사,3.1228637531782194e-05
sim_job_보안요원,3.116105679933396e-05
sim_job_승강기 유지 보수 기사,3.1055739633427814e-05
sim_job_법관,3.0891811848882174e-05
major_광고홍보학,3.085124342410863e-05
sim_job_역술,3.078390751136427e-05
major_항공학,3.0756075079587636e-05
able_job_국제기구,3.0633891688634276e-05
major_세무회계학,3.058179720492277e-05
able_job_공무원,3.0458714327900198e-05
able_job_작가,3.040758628646661e-05
sim_job_교수,3.0263205532487986e-05
able_job_잘 모름,3.0256779410792227e-05
able_job_제화 디자이너,3.021493529718828e-05
major_피아노,2.9949353624520536e-05
sim_job_석공,2.98768930464924e-05
able_job_전기안전관리 감리,2.9681583223124515e-05
major_운전,2.9666672599045483e-05
sim_job_개발자 프로그래머,2.9587315313643454e-05
major_일어일문학,2.957702870946024e-05
bef_job_봉제원,2.9429223518284325e-05
major_실업고,2.941483455174204e-05
sim_job_청소원,2.940478524839449e-05
major_체육학과,2.934156508794877e-05
major_실내건축학,2.9333989277559287e-05
major_조소,2.9324493544773215e-05
