Feature,Value
bq40,0.0032492727431915032
bq24_7,0.0030853623160886335
bq24_6,0.002998251935378803
bq1_18.0,0.0028999986547317436
bq24_8,0.0028524348478619417
bq1_16.0,0.0026433270111937014
프로그램_1,0.0026423717575402078
bq2_5,0.0024889013552651922
bq1_13.0,0.002403556295023357
bq1_19.0,0.002361771413160101
bq2_2,0.0023492066161624374
bq1_8.0,0.002297892292205229
bq1_6.0,0.002076897130592916
bq39_2_3,0.002037222545043983
bq1_15.0,0.001953150474200787
bq1_17.0,0.0019446604464434865
bq41_2,0.0019129258779038774
bq39_1_2,0.0018661590433397557
엑셀_1,0.0016954727559972554
major_간호학,0.0016917104415778942
자동화_0,0.0016042617832134182
bq1_7.0,0.0015986926562803808
bq1_9.0,0.0015152756358938915
시스템_0,0.001479245718604735
포토샵_0,0.001443230839668278
bq2_4,0.00143700886341877
able_job_0,0.0014320906588190007
bq2_3,0.0014158333038155463
able_job_모름,0.0013668144635001368
변화_0,0.0013457177944078908
bq1_10.0,0.001332752202554067
bq1_14.0,0.0013257581738552173
bq1_11.0,0.001305454389185342
교육_0,0.0012698638353474433
장비_1,0.001242526095187498
간호사_0,0.001205408588915448
학생_1,0.0011741277077164831
major_신학,0.0011568606353934122
bq39_2_6,0.0011471456436467652
기계_0,0.0011413336541937545
bq39_2_5,0.0011225545833722678
가위_1,0.0010923991626866885
자격증_1,0.0010386367222936573
sim_job_선생님,0.0010356380863454323
경기_1,0.0010128208175732357
장갑_0,0.0010118583616877067
인구_0,0.0010030092544501363
bq1_1.0,0.0009926626885655664
major_인문계,0.0009821321151280969
bef_job_0,0.0009816781850946438
공구_0,0.0009798567538386446
major_기계,0.0009413353589797699
major_경영학,0.0009411410235534659
전산_0,0.0009360134164199862
훈련_0,0.0008810481597892977
마이크_0,0.0008328389115338873
기술_1,0.0008290766072061022
관리_1,0.0008131042048023536
able_job_없음,0.0007913375917168585
캐드_0,0.0007911707714674121
드라이버_1,0.0007590652124914652
노트북_1,0.000747384062777285
안전교육_0,0.0007454125231506932
major_의학,0.000740310545997155
분석_0,0.0007352569585839815
sim_job_없음,0.0007274916046843054
파워포인트_1,0.0007178474727767116
bq39_2_4,0.0007177288255586403
워드_0,0.0007167278921795546
개발_1,0.0007041264776070082
major_기계공학,0.0006930460669130955
안전_0,0.0006758858846227194
침체_1,0.0006743074991738044
bq39_2_2,0.0006728722700191938
실험_1,0.0006726581094722125
bq1_4.0,0.000666700874086268
한글_1,0.0006616812653919177
major_0,0.0006587535079098609
일러스트_1,0.0006459061713615798
교재_1,0.0006425189755958959
단기_1,0.0006424717946774079
bef_job_없음,0.0006367126604906252
건설_1,0.000626204339733565
major_컴퓨터공학,0.0006197502866966381
측정기_1,0.0006144144846602507
major_법학,0.0005789985470778027
방송_1,0.0005762224364348162
디자인_1,0.0005757497475051811
교원자격증_1,0.0005710626860068652
볼펜_0,0.0005704430624011013
인터넷_0,0.000570141920399958
현미경_0,0.0005620919915914166
기구_1,0.0005606009970267248
직무교육_1,0.0005571776193166945
무전기_1,0.0005418498085045328
bq1_5.0,0.0005413850078150418
정보_0,0.0005409971974837736
major_전기,0.0005321521796154485
major_물리치료학,0.0005238320309237954
major_토목공학,0.0005158256096544818
자동차_1,0.0005084582289485129
필기_0,0.0005005788499575532
bef_job_회사원,0.0005004208204570464
줄자_0,0.0004970981248492761
기기_1,0.0004943058877469851
기계화_0,0.0004929246786440211
major_치기공학,0.0004879436423538458
major_전자공학,0.000486961168486948
청진기_1,0.00048030831258426515
의료_1,0.00047811664360016096
bq1_12.0,0.00047740732162506903
작업_1,0.00047111586660967994
major_실업계,0.0004707742832870534
전기_1,0.0004645582964316112
시장_1,0.000464295969785051
bef_job_전임강사,0.0004633740431998415
도면_1,0.0004616511618822407
생산_1,0.00045899473089836386
회계_1,0.0004522894128691977
수가_0,0.00044903212495787026
bef_job_주부,0.00044312366897782395
전화기_1,0.0004430342052020763
제품_0,0.000442962548280179
음악_1,0.00043451850320936014
대본_1,0.00043227562926572533
bq2_6,0.0004316502679478944
major_행정학,0.00042637723482354546
현상_1,0.0004225885232139323
인공_1,0.0004222534207118298
sim_job_기사,0.0004184488450551874
통계_1,0.00041488951844192453
카메라_0,0.0004129539437173859
major_경제학,0.0004109198371051958
의상_1,0.00041030527257788314
시설_1,0.0004088955625392029
연구_0,0.0004067389076124713
계측기_1,0.00040421022683969634
망치_0,0.0003999296046789164
불황_1,0.00039699442620740846
major_화학공학,0.00039681231476180865
지능_1,0.0003950294582142107
문화_0,0.0003928959879836359
major_체육학,0.0003913189345024486
검사_1,0.00038976186521807316
전기기사_0,0.0003892021275351061
정책_0,0.0003874910582074557
major_치의학,0.00038716715626313915
bef_job_학생,0.00038564454625007413
major_약학,0.000384127992415162
드릴_0,0.00038304235557571167
접기_0,0.00037966238356995164
major_수의학,0.0003793173805331185
고객_0,0.00037908603844270117
서비스_1,0.0003789231945099132
피아노_0,0.0003653621781515105
major_인문,0.0003651188228727724
편집_1,0.000364060660994874
bef_job_교사,0.00036342659538017694
자료_0,0.000362492371909162
기업_1,0.000360879693960537
major_항해학,0.0003603967801518315
major_시각디자인,0.0003596541160242434
정부_0,0.0003596402518694274
변동_1,0.00035962072768490024
에너지_0,0.0003592772988386311
무대_1,0.0003555600305161883
전문의_0,0.0003551785318608633
major_산업디자인,0.00035484280946298185
major_건축공학,0.00035027516462245124
운전면허증_1,0.00035017979010371335
판매_0,0.0003371023466397333
major_화학,0.0003345487297114681
major_문,0.0003326981540825133
인원_0,0.0003326282674082716
정보처리기사_0,0.0003286223734557644
지속_1,0.00032551686017299954
사업_1,0.0003243550231632522
major_식품영양학,0.0003241892663364933
bq1_2.0,0.00032236705735048
환자_0,0.0003200630944113527
major_문과,0.0003195292946767862
sim_job_가이드,0.0003135882573425192
영향_0,0.00031146023804298767
예술_0,0.00030947289762588154
major_전기공학,0.00030937599724003976
설비_1,0.00030347865040166784
major_환경공학,0.00029631799141081113
의사면허증_0,0.0002942712634187178
실무교육_1,0.00029120294168361293
sim_job_교수,0.0002889707087069298
복지_0,0.0002869582216616036
업체_1,0.0002867756485341633
공급_1,0.0002840470600641854
활성화_0,0.00028396196867124305
오피스_1,0.0002824178212567307
sim_job_통관사,0.0002812873759423837
bef_job_사무직,0.00028050020392323245
able_job_세무사,0.00028046349293741506
병원_0,0.0002789436748339327
major_건축학,0.0002692459622366752
기록_0,0.0002689077252410118
major_항공학,0.0002684591593877492
major_이과,0.0002674400208656363
major_회계학,0.0002583716538609837
측정_0,0.0002557816758424267
bef_job_선장,0.00025505351961155033
건강_1,0.0002536827486914989
로봇_1,0.0002527749623781339
설계_1,0.0002517288651328427
major_공고,0.0002497396484468199
제조업_0,0.00024954673312541477
major_한의학,0.0002474103197955658
major_교육학,0.00024511505637497984
방법_1,0.00024390657054520538
major_사회복지학,0.0002430255107725423
향상_1,0.00024139281398487304
해외_1,0.00024115501677564503
major_재료공학,0.00023917446046421202
회사_1,0.00023888287975156228
기피_1,0.00023865404984816356
포화상태_1,0.0002367185924764136
bef_job_시간강사,0.00023658403562229515
sim_job_교수님,0.00023588249259834417
전문_1,0.00023486321849804418
직종_0,0.00023438355524951337
면허증_1,0.00023420668536709672
major_상업,0.00023377672440514963
인식_1,0.00023349246535402422
자동_0,0.00023273747156942314
bef_job_거절,0.00023034460432850228
major_항공운항,0.00023007920298753472
보험_1,0.00022862546622776447
able_job_변호사,0.00022812469964952745
건축_0,0.00022653238600609866
향후_0,0.00022454291832509383
화로_1,0.00022453055013230673
major_심리학,0.00022365473541890418
able_job_교수,0.0002216848683112737
고령화_1,0.00022137862618536684
sim_job_간호사,0.0002212120060285565
major_국어국문학,0.00021981896114539145
major_국악학,0.00021826917184948968
시험_1,0.0002178340287672296
치료_0,0.00021529294262806627
bef_job_자영업,0.00021405474086269607
major_철학,0.00021261631339891045
major_치위생학,0.00021080895495169763
오토캐드_1,0.0002089246089739422
sim_job_감독님,0.00020676488601393896
major_이,0.00020649722784482196
축소_0,0.00020353111551153847
배출_0,0.0002032738628776158
major_방사선학,0.00020096660929636324
매체_1,0.00020036415757436008
major_신문방송학,0.00020029632173834287
bef_job_수의사,0.00019891627754197762
major_토목,0.00019856491989642998
major_물리학,0.00019552495748525895
수입_0,0.00019484936855121687
지식_1,0.00019426117205037697
major_전자,0.0001932178721701244
major_식품가공학,0.000187296205779162
sim_job_연구원,0.0001872253308655587
특성_1,0.000186844485398964
활동_0,0.00018425271121991696
major_연극영화,0.00018366587336786938
major_인문고,0.00018319224417761405
able_job_학원강사,0.00018060121464385706
major_신소재공학,0.00018033654749289134
보안_0,0.00017873814602355746
감축_1,0.00017716088771443627
노인_0,0.0001768695324519202
major_화공,0.00017645717430795228
bef_job_학생(없다),0.00017509147271003365
major_유아교육,0.00017330473353192123
major_섬유공학,0.00017317017898889946
파악_0,0.00017042265924317352
major_사회학,0.00016874996302362639
major_항공정비,0.00016838684176525672
sim_job_지휘자,0.00016643398144806673
major_관광학,0.0001653653314180609
major_원자력공학,0.00016421629734838071
생활_0,0.00016319009193635403
major_자동차공학,0.00016254621724103954
sim_job_기사님,0.00016225639095345863
bef_job_사무원,0.00016215920358792155
sim_job_주유원,0.00016155799761440994
major_의예,0.0001605144250362834
major_건축,0.0001584370639883375
major_경영,0.00015734078032698354
sim_job_주방장,0.00015587345177813124
major_특수교육,0.00015396796748720493
major_동물자원학,0.00015313770163540643
major_문헌정보,0.00015198759341962092
major_도시공학,0.00015191192714858408
sim_job_수퍼바이저,0.00015097459760696403
major_국악,0.00014963688697163693
major_성악,0.00014874754754100133
major_의료보장구학,0.00014769781811732773
sim_job_교감선생님,0.00014339585516736327
major_실용음악,0.0001419991167978066
able_job_장학사,0.0001398526657570284
major_국문학,0.00013789687190362721
major_컴퓨터,0.0001375697910045748
major_공업,0.0001337952271085432
major_임상병리학,0.00013308404327292065
able_job_호텔관리사,0.0001310013619010546
bef_job_판매직,0.00012979164886686373
major_실내디자인,0.000128868728417688
sim_job_스님,0.00012835851894268488
sim_job_의사선생님,0.00012835366017579863
bef_job_생산직,0.0001264390793511578
major_디자인,0.00012522532158664286
sim_job_농부,0.00012428614974884956
bef_job_항해사,0.0001230038565232696
major_문헌정보학,0.00012284310291120148
major_이비인후과,0.00012105622627773548
sim_job_배달부,0.00012028418767911067
major_영상학,0.00011988461666126871
major_항공우주공학,0.00011954733301254232
major_실업,0.00011954548115154166
major_법학과,0.0001189242357095044
major_방사선,0.00011699405000951851
major_경호학,0.00011626403136502685
major_미술교육,0.0001159683175889355
major_초등교육학,0.00011580563450684135
sim_job_작가,0.00011485366960993944
bq1_20.0,0.00011277412432941878
major_수학,0.00011260959360037216
major_조소,0.00011249008788003532
sim_job_택배기사,0.00010946104879982231
sim_job_목수,0.00010842178827630729
major_유아교육학,0.00010740432467075601
sim_job_엔지니어,0.00010724126532171363
sim_job_도우미,0.00010719526975735693
major_통계학,0.00010710090503558196
major_보건행정학,0.00010593794326743988
major_여상,0.00010487531839193402
sim_job_상담원,0.00010476209646779524
major_국문,0.00010446213720490342
major_생물학,0.00010324671151807819
bef_job_은행원,0.0001031680413955389
major_공예학,0.00010260861874249331
major_애니메이션,0.00010222898025327174
major_상,0.00010183110989582545
major_비서학,9.875285420335239e-05
major_산부인과,9.872203141834871e-05
major_체육,9.751920276461131e-05
sim_job_어부,9.460564488307895e-05
sim_job_판매원,9.459651013940895e-05
major_무용,9.365342979714107e-05
sim_job_안마사,9.299453540734583e-05
major_식품공학,9.295271447898664e-05
major_상업고,9.260600304188165e-05
major_사진학,9.166907199976714e-05
major_무용학,9.077555346479085e-05
bef_job_용접공,9.012159071155313e-05
bef_job_연구원,8.905717395212711e-05
bef_job_공무원,8.8804042699954e-05
sim_job_원장님,8.875882850979925e-05
major_중국어,8.79092419544821e-05
major_금속공학,8.787076967526536e-05
major_전산학,8.72474810115998e-05
bq39_2_7,8.693485440666348e-05
major_디자인학,8.634784041452495e-05
major_상고,8.618998906126473e-05
bef_job_무직,8.609312950032888e-05
major_영어영문학,8.60019915228483e-05
major_물리과학,8.589602526184984e-05
sim_job_강사,8.581983821288923e-05
major_안경광학,8.441463623497998e-05
sim_job_조사관,8.402207388873758e-05
major_조리학,8.390055850024072e-05
sim_job_석공,8.341516490755473e-05
sim_job_군인,8.30224655784873e-05
major_항공서비스,8.277974991228955e-05
major_회계,8.260978160924542e-05
major_생명공학,8.254843294810533e-05
bef_job_학원강사,8.221490543978288e-05
major_호텔관광경영,8.177168849887202e-05
major_식품영양,8.083492754653158e-05
major_정보통신,8.023911051512185e-05
major_산업공학,7.960741840256799e-05
major_작업치료학,7.900814814330252e-05
bef_job_유치원교사,7.88863691956923e-05
able_job_강사,7.863371845688049e-05
sim_job_트럭기사,7.754006902742659e-05
bef_job_세관공무원,7.728371239405486e-05
major_지질학,7.648512439062414e-05
sim_job_가수,7.641637325829642e-05
major_수학과,7.560760921580414e-05
major_무역학,7.531997386683025e-05
able_job_기계수리업,7.425488843443745e-05
able_job_안전기사,7.415930080878159e-05
sim_job_상담사,7.39398029695864e-05
major_정치외교학,7.320012393894742e-05
major_비서행정,7.300337963619275e-05
sim_job_점원,7.256564568307774e-05
sim_job_교도관,7.2176353925756e-05
major_국어국문,7.177893492667665e-05
able_job_대학교수,7.132580109294151e-05
sim_job_해설가,7.120315030496966e-05
major_자동차학,7.114729603996396e-05
sim_job_전문의,6.966235015277246e-05
major_사회복지,6.95822315004484e-05
sim_job_버스기사,6.95652951375499e-05
major_특수교육학,6.891836915446805e-05
bef_job_사회복지사,6.884383058071056e-05
bef_job_기계 시험원,6.862699666092931e-05
major_영문학,6.770873463140503e-05
bef_job_군인,6.699285863848364e-05
bef_job_간호사,6.570538096797663e-05
major_미술교육학,6.561018842500787e-05
sim_job_A/S기사,6.52216945991222e-05
major_소방방재학,6.453496717712978e-05
major_임상병리,6.404237663355554e-05
bef_job_서비스업,6.4022242246972e-05
able_job_댄스강사,6.386738935603735e-05
major_군사학,6.359726757059529e-05
bef_job_강사,6.343142347861507e-05
major_채광,6.23668393928975e-05
sim_job_경비원,6.222701985245419e-05
major_의료보장구,6.211272130381562e-05
major_금형,6.022664413529954e-05
sim_job_담배제조사,6.014662998647409e-05
major_자동차,5.970589256919534e-05
able_job_방송기자,5.963561351954437e-05
sim_job_생산기 가동원,5.920864339961518e-05
sim_job_잠수사,5.859231235027798e-05
sim_job_청소원,5.8491977606781754e-05
sim_job_청소부,5.8362884419654335e-05
sim_job_아줌마,5.775210726543344e-05
major_일반고,5.773259634560182e-05
major_교통공학,5.762120773183005e-05
bef_job_농업,5.7433955690194487e-05
sim_job_언더라이터,5.651774234725432e-05
major_사학,5.649281590811459e-05
major_농화학,5.620940253394118e-05
sim_job_사진사,5.5850073864643835e-05
able_job_물리치료사,5.567421643815792e-05
major_철도학,5.555792171616864e-05
major_미술사학,5.533460540732686e-05
major_체육교육,5.5024410934847586e-05
sim_job_수위,5.483875404202835e-05
sim_job_보살,5.4405986716438867e-05
major_의학과,5.4338690182166946e-05
major_미용학,5.4320517968864294e-05
major_음악교육,5.4266049486168776e-05
major_기계과,5.4180833691098544e-05
sim_job_기장,5.401808956497976e-05
sim_job_실장님,5.3561507964703026e-05
major_경영학과,5.3486671664971846e-05
major_컴퓨터학,5.3428808824384405e-05
major_일어일문학,5.3310552720396696e-05
major_정보통신공학,5.315695755576885e-05
major_정보처리학,5.209394610452692e-05
sim_job_교장선생님,5.177243723057821e-05
major_금형설계,5.1443352548915546e-05
sim_job_노가대,5.1165749349622835e-05
major_사회교육,5.0748895494006675e-05
major_역사학,5.063550067393341e-05
bef_job_초등교사,5.0573697647544794e-05
major_국어교육,4.99241603217379e-05
major_메이크업아트,4.992127776235376e-05
major_영어영문,4.949443811619443e-05
sim_job_노가다,4.912379662130235e-05
major_무용과,4.903920233540206e-05
major_전기전자,4.896203323872058e-05
sim_job_신부님,4.835300386783926e-05
able_job_의대교수,4.834586351537969e-05
bef_job_대학생,4.825559969964958e-05
sim_job_소방관,4.8003990034173005e-05
major_문예창작,4.760326254679052e-05
sim_job_성형원,4.757808084830393e-05
major_정보학,4.729005227416705e-05
major_일반고등학교,4.718382506742354e-05
major_정치학,4.711365088198086e-05
major_정보통신학,4.696204680221042e-05
sim_job_웹개발자,4.6820748332633425e-05
major_미술학,4.664312328373774e-05
sim_job_구급대원,4.6377807970742686e-05
major_기계설계,4.631439367208552e-05
sim_job_이발사,4.623339058038575e-05
major_물리치료,4.485264314877352e-05
sim_job_원장,4.480989636865726e-05
major_국어교육학,4.4802801226684455e-05
major_비뇨기,4.473198314669229e-05
sim_job_정비기사,4.465020152823681e-05
major_영문,4.461056208332522e-05
bef_job_국회의원,4.448202709893382e-05
bef_job_개인사업,4.42245217507322e-05
major_전산,4.406287888755143e-05
sim_job_세무사,4.397663144712137e-05
major_광고학,4.396354249741784e-05
sim_job_수리 기사,4.390660740012632e-05
sim_job_건설 노가대,4.3854129713069466e-05
major_기계학,4.373626878560635e-05
sim_job_영업사원,4.3733520633803196e-05
sim_job_기공사,4.344149442340694e-05
able_job_신문사,4.267936965573967e-05
sim_job_폰팔이,4.2587989716585905e-05
major_원예,4.2438493546264915e-05
sim_job_선박엔지니어,4.208875181979998e-05
major_항공정비학,4.134984967839493e-05
bef_job_전업주부,4.076521932273169e-05
major_전자계산학,4.074038923372847e-05
sim_job_운전사,4.0676758462256144e-05
sim_job_공인중개사,4.061188216786177e-05
able_job_교감교장,4.0512252217388184e-05
bef_job_개발원,4.0309135855723565e-05
able_job_프로그램 개발자,4.0035833261682546e-05
major_공업고,4.003290909373904e-05
bef_job_동일,4.002052899152063e-05
major_전기과,3.997318375815473e-05
able_job_항해사,3.9724609185269945e-05
sim_job_정보 기술원,3.97041049781999e-05
sim_job_배관기사,3.968628538086564e-05
major_음악,3.965040997753513e-05
major_의류학,3.947948530446094e-05
sim_job_부기장,3.9128943091210976e-05
major_연극영화학,3.906030325987075e-05
sim_job_기관장,3.89976724567945e-05
major_조경학,3.892017885218376e-05
major_수학교육,3.866664560691212e-05
major_생명과학,3.844255042871412e-05
major_세무학,3.7846546346259476e-05
major_금융학,3.778794525821322e-05
bef_job_교도관,3.76088230129627e-05
able_job_인테리어,3.743376056891051e-05
sim_job_디자이너,3.742361365186764e-05
major_호텔경영학,3.7406504704087924e-05
major_의상디자인,3.73259813553707e-05
major_인터넷공학,3.6962815304145705e-05
bef_job_배관공,3.674460713082988e-05
major_신문방송,3.65040589692765e-05
bef_job_단순노무직,3.650150911522052e-05
sim_job_작업치료사,3.590396901211403e-05
sim_job_요리사,3.57495726333635e-05
sim_job_환경기사 기술자,3.5689011804542475e-05
sim_job_가공기사,3.568254019098924e-05
major_소방안전학,3.5588743612695155e-05
major_항공관광학,3.549433631234501e-05
bef_job_서비스직,3.544051032299189e-05
bef_job_건설회사 직원,3.5393693128727806e-05
major_공고졸업,3.536217495241203e-05
able_job_음식점 운영,3.527636835994583e-05
sim_job_PD,3.514686262365487e-05
sim_job_에이전트,3.507912702936207e-05
sim_job_검사원,3.507247215692282e-05
major_유아교육과,3.4914605118175977e-05
sim_job_검안사,3.4856910673191424e-05
able_job_환경검사원,3.471673577665313e-05
major_서양화,3.462818961755393e-05
major_정외,3.4616609718522695e-05
major_실업고,3.4012303190988136e-05
major_피부미용,3.381295966236071e-05
able_job_열처리기능사,3.3795413499934127e-05
major_음악학,3.353527935818735e-05
major_아동학,3.345065028881586e-05
bef_job_기자,3.334847412572394e-05
major_섬유,3.3281870851300484e-05
major_컴퓨터시스템공학,3.326955116410043e-05
major_나노바이오재료전자공학,3.298610196479663e-05
major_영어교육,3.298081278397233e-05
able_job_담배등급원,3.283516992740214e-05
sim_job_연구보조원,3.282404641530437e-05
sim_job_기관사,3.276455015169262e-05
sim_job_면접원,3.274470876547621e-05
major_토목학,3.271844419209237e-05
major_산업디자인학,3.264467389768277e-05
sim_job_개발자,3.254191593453619e-05
able_job_아나운서,3.242963392082518e-05
major_식품가공,3.220572457441914e-05
bef_job_판매원,3.218548679494698e-05
major_철학과,3.21318733632382e-05
major_공업화학,3.2039831984406745e-05
able_job_대리점사장,3.193262528425719e-05
major_패션디자인,3.1909669915997495e-05
major_경찰행정학,3.183301230683244e-05
major_인문게,3.171700989262435e-05
major_수학교육학,3.161997102060972e-05
major_전산회계,3.132771181529489e-05
major_축산,3.125236978704427e-05
sim_job_슈퍼바이저,3.125234731988569e-05
major_응급구조학,3.124267874149087e-05
major_산업기계시스템학,3.1027711055209734e-05
able_job_소설가,3.093622699139662e-05
able_job_창업,3.090277022195094e-05
bq1_21.0,3.0879703955623604e-05
bef_job_금융사무원,3.0819669042296645e-05
bef_job_일반사무직,3.0759897008456806e-05
sim_job_관리소장,3.0471198554490232e-05
sim_job_승강기 기사,3.0352066266702622e-05
sim_job_방역원,3.0305747950046074e-05
major_멀티미디어학,3.020150271530879e-05
major_시각디자인학,3.0175382188016333e-05
bef_job_건축기사,2.9979236238812375e-05
bef_job_보험설계사,2.9819051697832783e-05
major_언론정보학,2.97360160848848e-05
major_기관,2.9726192709661356e-05
bef_job_의상실,2.9694419869969238e-05
bef_job_코팅원,2.956263980750335e-05
sim_job_택시기사,2.95302407626838e-05
major_공업디자인,2.9496345034261853e-05
major_전기학,2.9429800208740473e-05
major_전자상거래,2.938996868154564e-05
sim_job_미싱사,2.9357744241305144e-05
major_정보미디어학,2.9345889070680457e-05
sim_job_경기보조원,2.9220277322102634e-05
major_호텔조리학,2.9176873146296835e-05
major_시스템공학,2.9114546495421622e-05
bef_job_행정 일반 공무원,2.9069104889933818e-05
able_job_관세사 보세사,2.9066796456640497e-05
bef_job_마취의사,2.9061532058068466e-05
major_농학,2.8999204108401185e-05
sim_job_이모님,2.8897160739566468e-05
major_방송미디어,2.8774810417544293e-05
sim_job_샷시기사,2.8765287623068212e-05
bef_job_같은 기업인,2.8741047351880017e-05
able_job_기계수리,2.8693590523236597e-05
sim_job_교사,2.8344867283651683e-05
sim_job_미화원,2.826882368899762e-05
major_산업설비자동화,2.825367212961298e-05
sim_job_연구사박사,2.803156534399029e-05
able_job_재료공학기술자,2.7964950734958048e-05
bef_job_주방보조,2.7888559731490986e-05
sim_job_펀드매니저,2.76867534444355e-05
sim_job_유리공,2.7511111012300228e-05
bef_job_택시운전원,2.741565971834598e-05
sim_job_신호사,2.7371898731148434e-05
sim_job_집배원,2.733144854158945e-05
major_미생물학,2.7232910399039534e-05
able_job_부품회사 취직,2.6897439538240145e-05
bef_job_평교사,2.6848541945869225e-05
major_디자인공학,2.6690784776874826e-05
sim_job_공돌이,2.6684753467957145e-05
bef_job_회사원(영업직),2.6675317485227003e-05
major_경제,2.6654910256999173e-05
sim_job_구두닦이,2.639670398652045e-05
major_여상졸업,2.6213933695784186e-05
able_job_택시기사,2.615512992961321e-05
bef_job_택시기사,2.615478878308183e-05
bef_job_군인장교,2.584610968834401e-05
sim_job_보험설계사,2.5820627149357694e-05
major_환경과학,2.5761976210272405e-05
bef_job_건설업,2.562697969395703e-05
able_job_대리점,2.5622331706563868e-05
bef_job_교수,2.5492682167331567e-05
sim_job_미용사,2.5379695283078248e-05
sim_job_선생,2.5340389216973082e-05
major_외식조리학,2.524247137279822e-05
major_부동산학,2.5164083677161993e-05
sim_job_기계조작기사,2.5154902859112854e-05
major_항해과,2.5141857265563186e-05
sim_job_게임개발자,2.5085729579432256e-05
major_호텔외식산업,2.503545212660116e-05
bef_job_유통업,2.5032256251332975e-05
